PUBCHEM_SID,PUBCHEM_CID,PUBCHEM_ACTIVITY_SCORE,Activity Summary,Ratio Activity,Ratio Potency (uM),Ratio Efficacy (%)
144211837,69685,0,inactive,inactive,,0
144211072,69705,0,inactive,inactive,,0
144212067,69765,0,inactive,inactive,,0
144213984,69779,0,inactive,inactive,,0
144210067,69819,0,inactive,inactive,,0
144212241,69827,0,inactive,inactive,,0
144213670,69861,0,inactive,inactive,,0
144212986,69885,0,inactive,inactive,,0
144207914,69917,0,inactive,inactive,,0
144211778,69985,0,inactive,inactive,,0
144211811,69990,0,inactive,inactive,,0
144212184,70014,0,inactive,inactive,,0
144212801,70151,0,inactive,inactive,,0
144211858,70213,0,inactive,inactive,,0
144212362,70223,0,inactive,inactive,,0
144211835,70248,0,inactive,inactive,,0
144211802,70262,0,inactive,inactive,,0
144213869,70308,0,inactive,inactive,,0
144210150,70315,0,inactive,inactive,,0
144207650,70324,0,inactive,inactive,,0
144205376,70374,0,inactive,inactive,,0
144212311,70381,0,inactive,inactive,,0
144213530,70400,0,inactive,inactive,,0
144209981,70414,0,inactive,inactive,,0
144210178,70425,0,inactive,inactive,,0
144210152,70438,0,inactive,inactive,,0
144207990,70452,0,inactive,inactive,,0
144211255,70613,0,inactive,inactive,,0
144209918,70700,0,inactive,inactive,,0
144211200,70724,0,inactive,inactive,,0
144212242,70754,0,inactive,inactive,,0
144212128,70755,0,inactive,inactive,,0
144213937,70763,0,inactive,inactive,,0
144212262,70801,0,inactive,inactive,,0
144212463,70807,0,inactive,inactive,,0
144211567,70811,0,inactive,inactive,,0
144209134,70837,0,inactive,inactive,,0
144205450,70846,0,inactive,inactive,,0
144204915,70912,0,inactive,inactive,,0
144205861,70914,0,inactive,inactive,,0
144211924,70916,0,inactive,inactive,,0
144213024,70917,0,inactive,inactive,,0
144212308,70962,0,inactive,inactive,,0
144209998,71027,0,inactive,inactive,,0
144204821,71077,0,inactive,inactive,,0
144204454,71080,0,inactive,inactive,,0
144206685,71113,0,inactive,inactive,,0
144205403,71116,0,inactive,inactive,,0
144205532,71128,0,inactive,inactive,,0
144207070,71157,0,inactive,inactive,,0
144204382,71188,0,inactive,inactive,,0
144203611,71203,0,inactive,inactive,,0
144205407,71234,0,inactive,inactive,,0
144210696,71245,0,inactive,inactive,,0
144206671,71264,0,inactive,inactive,,0
144205354,71267,0,inactive,inactive,,0
144206442,71285,0,inactive,inactive,,0
144206556,71310,0,inactive,inactive,,0
144205437,71321,0,inactive,inactive,,0
144205731,71329,51,active agonist,active agonist,10.28,112.053
